SANTA FE SPRINGS CITY LIBRARY,"0-24,999",Los Angeles,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Southern California Library Cooperative,Ms.,Deborah,,Raia,Library Services Manager,11700 E. TELEGRAPH RD.,SANTA FE SPRINGS,90670,3600,(562) 868-7738,(562) 868-7738,http://www.sfslibrary.org,9.00,"4,023","58,378",Annual Count,20.00,4.08,8.15,2.88,11.04,11,"1,910.00","$1,977,097","$40,495","$42,000","$6,608","$2,066,200",$0,$0,$0,$0,$0,"$662,564","$607,839","$1,270,403","$72,447","$7,686","$80,133","$76,545",$0,"$156,678","$639,119","$2,066,200",$0,"16,895","1,874","37,967","1,206","5,809",Yes,15,Yes,15,67,"45,079",,"536,222","358,796",269,4,24,28,"130,602","67,543","4,957",95,15,111,111,-1,"4,674","1,152","442,642","443,794","135,276","448,468","579,070","3,643",Annual Count,No,,,,489,"7,432",407,"4,639",71,71,0,"1,904","1,904",0,336,336,0,"2,735","2,735",0,0,0,0,0,0,0,63,12,51,"1,091",144,947,19,19,0,"1,702","1,702",0,15,647,0,0,0,0,,Yes,"10,920",Annual Count,"3,175",-1,Annual Count,31,Symphony (SirsiDynix)
SANTA MARIA PUBLIC LIBRARY,"150,000 - 499,999",Santa Barbara,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), overlap",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Black Gold Cooperative Library System,Ms.,Dawn,M.,Jackson,Library Director,421 S. MCCLELLAND ST.,SANTA MARIA,93454,5116,(805) 925-0994,(805) 925-0994,http://www.cityofsantamaria.org/library,"1,260.00","8,704","196,903",Annual Count,60.00,7.00,9.00,23.83,32.83,87,"7,917.00","$4,153,601","$170,375","$28,000","$453,473","$4,805,449","$180,715",$0,$0,$0,"$180,715","$1,789,073","$1,045,603","$2,834,676","$111,612","$7,878","$119,490","$33,282","$20,358","$173,130","$1,881,418","$4,889,224","$1,365","58,477","10,003","167,680","14,283","22,348",Yes,84,Yes,27,"1,160","205,582",77,"190,652","4,724",351,5,24,29,"318,756","174,285","17,662","22,988","12,983",147,375,143,"61,945","38,240","2,830","41,070","380,701","103,015","421,771","20,585",Annual Estimate Based on Typical Week(s),Yes,$0.25,$0.25,$0.25,771,"14,706",461,"7,106",206,205,1,"4,692","4,673",19,255,255,0,"2,414","2,414",0,57,57,0,493,493,0,129,129,0,"1,734","1,734",0,124,124,0,"5,373","5,373",0,44,"4,200",0,0,232,"4,397",Adult/Youth/Teen Activity Program Packs,Yes,"29,041",Annual Count,"88,528","1,102,628",Annual Count,146,Koha (Equinox)
SANTA MONICA PUBLIC LIBRARY,"70,000 - 99,999",Los Angeles,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Southern California Library Cooperative,Ms.,Erica,,Cuyugan,Director of Library Services,601 SANTA MONICA BLVD,SANTA MONICA,90401,2501,(310) 458-8600,(310) 458-8600,https://www.smpl.org,8.00,"5,332","223,876",Annual Count,91.00,24.90,24.90,43.09,67.99,60,"3,557.00","$10,359,730","$57,921",$0,"$55,200","$10,472,851","$286,948","$286,948",$0,$0,"$573,896","$5,349,779","$2,453,849","$7,803,628","$397,972","$14,816","$412,788","$368,859","$47,081","$828,728","$1,392,511","$10,024,867","$40,377","91,800","10,887","302,289","12,964","24,179",No,10,No,0,230,"339,672",441,"827,231","571,826","27,391",12,23,35,"655,273","249,347","34,337","1,030",32,35,0,580,"155,408","76,218","57,971","134,189","810,681","289,597","944,870","55,976",Annual Count,No,$0.00,$0.00,$0.00,267,"11,105",89,"5,963",49,49,0,"2,274","2,274",0,40,40,0,"3,689","3,689",0,15,15,0,"1,293","1,293",0,83,53,30,"1,158",893,265,80,76,4,"2,691","2,648",43,41,"5,634",15,696,13,"1,014","Take & Make Kits, passive activities",No,"19,053",Annual Count,"575,810",-1,,62,Symphony (SirsiDynix)
SAUSALITO PUBLIC LIBRARY,"0-24,999",Marin,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",NorthNet Library System,Mr.,Abbot,,Chambers,City Librarian,420 LITHO ST.,SAUSALITO,94965,1933,(415) 289-4121,(415) 289-4120,http://www.sausalitolibrary.org,2.00,"2,499","58,180",Annual Count,7.00,3.21,3.21,1.48,4.69,3,120.00,"$919,665","$9,438",$0,"$37,150","$966,253",$0,$0,$0,$0,$0,"$487,604","$185,274","$672,878","$60,615","$8,589","$69,204","$42,684",$624,"$112,512","$180,863","$966,253",$0,"8,414","1,266","37,645","1,301","2,981",No,0,No,0,9,"41,936",101,"2,559,368","29,678","62,726",17,23,40,"75,252","17,623","1,045","16,426","10,183",0,0,36,"34,410","3,323",-1,"3,323","109,662","37,733","112,985","11,854",Annual Count,No,$0.00,$0.00,$0.00,111,"3,375",94,"3,323",60,60,0,"1,815","1,815",0,34,34,0,"1,508","1,508",0,16,16,0,42,42,0,1,1,0,10,10,0,0,0,0,0,0,0,28,"1,406",0,0,2,-1,Story walk in conjunction with Marin County Free Library and National Park Service. Self-directed summer reading challenge.,No,"5,290",Annual Count,"33,382",-1,,8,Sierra (Innovative)
SHAFTER LIBRARY,"0-24,999",Kern,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Not a Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Non-affiliated,Dr.,David,,Franz,Education Partnership Director,"236 JAMES STREET, SUITE 2",SHAFTER,93263,2031,(661) 746-5055,(661) 746-5055,www.shafterlearning.com,,"2,750","22,511",Annual Estimate Based on Typical Week(s),22.00,0.38,1.37,10.10,11.47,15,300.00,"$1,069,314","$31,599",$0,"$38,262","$1,139,175",$0,$0,$0,"$40,000","$40,000","$430,647","$82,387","$513,034","$34,874",$0,"$34,874",$0,$0,"$34,874","$591,267","$1,139,175",$0,"6,941","1,645","11,011",0,0,Yes,0,No,0,0,"11,011",0,"154,434",0,0,0,15,15,"17,343","14,436","1,385",0,92,950,0,0,61,63,0,63,"17,404",124,"17,467",-1,Annual Count,No,$0.00,$0.00,$0.00,"1,863","13,451","1,535","10,070",215,215,0,976,976,0,"1,320","1,320",0,"9,094","9,094",0,31,31,0,229,229,0,0,0,0,0,0,0,297,297,0,"3,152","3,152",0,15,180,0,0,0,0,NA,No,950,Annual Estimate Based on Typical Week(s),"12,837",-1,,10,Polaris (Innovative)
SHASTA PUBLIC LIBRARIES,"150,000 - 499,999",Shasta,Municipal Library,"County or Equivalent, entirety",Member of a Federation or Cooperative,County/Parish,NorthNet Library System,Mr.,Jared,James,Tolman,Library Director,1100 PARKVIEW,REDDING,96001,3231,(530) 245-7260,(530) 245-7252,http://www.shastalibraries.org,"3,850.00","6,760","380,766",Annual Count,29.00,5.40,18.11,3.75,21.86,364,"9,952.00","$2,526,542","$143,548",$0,"$68,541","$2,738,631",$0,"$1,617,147",$0,"$12,060","$1,629,207",-1,-1,$0,"$150,655","$4,545","$155,200","$55,649","$22,957","$233,806","$2,603,018","$2,836,824","$33,585","47,210","6,915","148,474","8,550","9,036",Yes,0,Yes,4,222,"166,286",61,"106,485","29,082",,5,24,29,"402,284","225,745","1,881",0,0,0,13,679,"106,454","10,350","21,574","31,924","508,738","138,378","540,662","84,229",Annual Count,Yes,$0.25,$0.00,$0.00,856,"12,766",312,"10,200",249,247,2,"6,948","6,944",4,63,62,1,"3,252","3,249",3,98,97,1,721,721,0,377,367,10,"1,700","1,650",50,69,69,0,145,145,0,7,114,19,"2,451",87,"4,422",Activities like scavenger hunts allow youth to become familiar with the Children's collections at their own pace.,Yes,"39,031",Annual Count,"145,166","185,422",Annual Count,96,Polaris (Innovative)
SIERRA MADRE PUBLIC LIBRARY,"0-24,999",Los Angeles,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Southern California Library Cooperative,Ms.,Leila,Holly,Regan,City Librarian,440 W. SIERRA MADRE BLVD.,SIERRA MADRE,91024,2399,(626) 355-7186,(626) 355-7186,www.cityofsierramadre.com/services/library,3.00,"2,063","49,861",Annual Count,12.00,3.90,3.90,3.35,7.25,69,819.00,"$631,345",$0,$0,"$57,681","$689,026",$0,"$5,301,145",$0,"$334,605","$5,635,750","$418,431","$124,678","$543,109","$45,375","$7,573","$52,948","$19,116","$15,629","$87,693","$57,964","$688,766","$327,544","18,407","1,821","44,780","2,307","3,412",Yes,0,Yes,2,248,"50,749",61,"188,410","15,393",0,8,23,31,"97,650","67,665",762,0,0,0,10,"1,290","11,226","1,577","65,035","66,612","108,876","77,838","175,488","5,304",Annual Count,No,$0.00,$0.00,$0.00,395,"8,963",221,"6,820",97,86,11,"3,202","3,128",74,124,124,0,"3,618","3,618",0,47,47,0,370,370,0,127,115,12,"1,773","1,640",133,0,0,0,0,0,0,53,"1,896",0,0,35,"2,390","In-Library Montly Passive Programs, Community Arts Projects, Community Puzzles, Walk This Way Story Adventure, In-N-Out Cover to Cover, Themed Photo Booths, Bookmark Contest",No,"2,002",Annual Count,-1,"17,567",Annual Estimate Based on Typical Week(s),5,Apollo (Biblionix)
SIGNAL HILL PUBLIC LIBRARY,"0-24,999",Los Angeles,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Southern California Library Cooperative,Mr.,Charles,,Hughes,City Librarian,1800 EAST HILL STREET,SIGNAL HILL,90755,3632,(562) 989-7323,(562) 989-7323,http://www.cityofsignalhill.org/library,2.00,"1,968","144,032",Annual Count,18.00,0.00,1.92,7.14,9.06,12,223.00,"$777,512",$0,$0,$0,"$777,512","$777,512",$0,$0,$0,"$777,512","$403,344","$127,552","$530,896","$38,400",$779,"$39,179","$2,006",,"$41,185","$205,431","$777,512",$0,709,199,"24,006",538,"1,958",No,0,No,0,75,"26,577",75,"180,737","10,340",268,0,23,23,"45,260","28,943","1,223",288,418,0,0,101,"2,465","1,382",0,"1,382","47,725","3,847","49,107","3,325",Annual Count,No,$0.00,$0.00,$0.00,167,"4,345",84,"2,169",44,44,0,"1,215","1,215",0,40,40,0,954,954,0,33,33,0,546,546,0,35,35,0,832,832,0,15,15,0,798,798,0,3,144,0,0,6,125,DIY Crafts,Yes,"10,276",Annual Count,"9,215","14,957",Annual Count,23,Apollo (Biblionix)
SIMI VALLEY PUBLIC LIBRARY,"100,000 - 149,999",Ventura,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Southern California Library Cooperative,Ms.,Kelly,T.,Behle,Library Director,2969 TAPO CANYON RD,SIMI VALLEY,93063,2117,(805) 526-1735,(805) 526-1735,www.simivalleylibrary.org,41.00,"2,887","142,731",Annual Count,20.00,4.00,5.00,11.00,16.00,117,"7,268.00","$2,486,705","$11,036",$0,"$50,550","$2,548,291",$0,"$350,000",$0,$0,"$350,000","$788,310","$318,290","$1,106,600","$89,027","$3,566","$92,593","$153,826","$11,253","$257,672","$1,357,547","$2,721,819",$0,"50,531","11,760","108,215","3,091","11,748",Yes,7,Yes,3,310,"123,374",41,"492,510","12,865","2,357",6,24,30,"341,517","238,621","3,501","8,156","21,491",137,137,"1,032","71,419","20,463","7,311","27,774","412,936","99,193","440,710","6,799",Annual Count,No,$0.00,$0.00,$0.00,612,"15,238",345,"10,375",241,241,0,"7,449","7,449",0,104,104,0,"2,926","2,926",0,78,78,0,"1,300","1,300",0,183,183,0,"1,585","1,585",0,6,6,0,"1,978","1,978",0,36,"2,704",0,0,28,"5,750",Craft kits for Adults; Craft kits for Children; Holiday Surprise Book Making; Journal Prompts; Blind Date with a Book; Trick or Treat Books; Gift-wrapping books for charity organizations. ,Yes,"10,846",Annual Count,"94,457","190,660",Annual Count,28,Polaris (Innovative)
SISKIYOU COUNTY FREE LIBRARY,"25,000 - 49,999",Siskiyou,County Library General Fund,"County or Equivalent, entirety",Member of a Federation or Cooperative,County/Parish,NorthNet Library System,Mr.,Michael,S.,Perry,County Librarian,719 FOURTH ST.,YREKA,96097,3302,(530) 842-8807,(530) 842-8807,https://www.co.siskiyou.ca.us/library,"6,267.00","11,232",-1,Annual Estimate Based on Typical Week(s),3.00,2.00,2.00,1.00,3.00,22,"8,268.00","$541,139","$84,681","$196,589","$15,692","$838,101",$0,$0,$0,$0,$0,"$177,100","$129,858","$306,958","$67,538",$0,"$67,538","$12,361","$15,357","$95,256","$435,887","$838,101",$0,"25,828","3,282","83,403","4,422","13,024",No,0,No,0,56,"100,905",281,"222,017","8,513",,5,23,28,"126,798","38,344",106,,38,0,0,0,"23,747","1,555",932,"2,487","150,545","26,234","153,032",-1,Annual Estimate Based on Typical Week(s),Yes,$0.20,$0.20,$0.20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,-1,-1,-1,-1,-1,,Yes,-1,,-1,-1,,63,Koha (Equinox)
SOLANO COUNTY LIBRARY,"150,000 - 499,999",Solano,County Library with Dedicated Tax,"County or Equivalent, remainder excluding AEs of contained geographies",Member of a Federation or Cooperative,Multi-jurisdictional,NorthNet Library System,Ms.,Suzanne,,Olawski,Director,1150 KENTUCKY ST.,FAIRFIELD,94533,9988,(707) 784-1500,(866) 572-7587,http://solanolibrary.com/,631.00,"26,724","741,499",Annual Count,150.00,44.63,44.63,83.90,128.53,421,"15,852.00","$26,612,669","$204,098",$571,"$792,386","$27,609,724",$0,$0,$0,$0,$0,"$9,521,682","$5,396,444","$14,918,126","$558,235","$61,157","$619,392","$1,181,760","$219,610","$2,020,762","$6,939,710","$23,878,598","$1,547,582","164,133","21,234","342,935","32,213","75,504",Yes,283,Yes,462,"2,726","454,123",411,"318,558","165,181","27,654",24,24,48,"1,489,325","689,942","43,009","7,701","5,846",442,"1,842","20,745","479,777","35,035","131,793","166,828","1,969,102","646,605","2,135,930","70,471",Annual Estimate Based on Typical Week(s),No,$0.00,$0.00,$0.00,"3,614","104,751","2,441","78,155","1,191","1,191",0,"33,324","33,324",0,"1,250","1,250",0,"44,831","44,831",0,452,452,0,"9,530","9,530",0,721,721,0,"17,066","17,066",0,0,0,0,0,0,0,71,"2,067",0,0,34,"1,050","One of our libraries offered a story walk outside, with rough estimate participants being a few hundred. Most of our nine locations offer rotating ""find the X item"" in the collection with small prizes being offered as incentive. ",No,"123,907",Annual Estimate Based on Typical Week(s),"601,659","47,589",Annual Estimate Based on Typical Week(s),230,Polaris (Innovative)
SONOMA COUNTY LIBRARY,"150,000 - 499,999",Sonoma,Joint Powers Authority,"County or Equivalent, entirety",Member of a Federation or Cooperative,Multi-jurisdictional,NorthNet Library System,Ms.,Erika,,Thibault,Library Director,6135 STATE FARM DR.,ROHNERT PARK,94928,2147,(707) 545-0831,(707) 308-3020,sonomalibrary.org,"1,608.00","36,888","1,260,270",Annual Count,282.00,76.10,76.10,131.78,207.88,427,"13,487.00","$41,752,621","$282,943","$20,000","$1,131,646","$43,187,210","$1,788,989",$0,"$5,132","$121,157","$1,915,278","$17,419,719","$8,409,966","$25,829,685","$861,049","$90,067","$951,116","$2,404,298","$663,586","$4,019,000","$7,832,107","$37,680,792","$1,926,545","252,450","32,917","591,439","21,457","62,886",Yes,242,Yes,"1,044","2,752","679,820",,"538,128","340,344","108,751",128,24,152,"2,767,179","1,309,768","93,768","110,698","152,967","1,701","7,753","22,073","1,320,600","558,859","800,036","1,358,895","4,087,779","2,679,495","5,446,674","139,718",Annual Estimate Based on Typical Week(s),No,$0.00,$0.00,$0.00,"5,060","119,986","2,348","61,803","1,085",975,110,"27,584","27,302",282,"1,263","1,252",11,"34,219","33,910",309,867,856,11,"13,926","13,863",63,"1,293","1,058",235,"12,366","10,193","2,173",552,534,18,"31,891","30,684","1,207",834,"50,198",151,"2,289",205,"9,017","Early literacy kits for children, writing activities for adults, teen community service projects, craft activities, mental health activities, STEAM activities, & more",No,"151,058",Annual Count,"2,916,633","439,468",Annual Count,384,Horizon (SirsiDynix)
SOUTH PASADENA PUBLIC LIBRARY,"25,000 - 49,999",Los Angeles,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Southern California Library Cooperative,Ms.,Cathy,,Billings,Library Director,1100 OXLEY ST.,SOUTH PASADENA,91030,3198,(626) 403-7330,(626) 403-7350,www.southpasadenaca.gov/library,3.00,"2,859","180,835",Annual Count,43.00,7.00,7.00,14.00,21.00,68,"1,125.00","$1,881,898",$0,$0,$0,"$1,881,898","$55,900",$0,$0,"$7,506","$63,406","$1,088,942","$367,903","$1,456,845","$88,795","$6,600","$95,395","$54,967","$17,168","$167,530","$172,877","$1,797,252","$61,695","41,016","4,506","97,141","7,842","11,049",No,0,No,0,10,"116,042",73,"217,586","17,165","12,881",9,24,33,"321,179","183,837","5,574",39,6,0,0,80,"42,461","11,413","28,481","39,894","363,640","82,355","403,534","22,215",Annual Count,No,,,,251,"10,659",177,"8,050",141,141,0,"5,679","5,679",0,36,36,0,"2,371","2,371",0,10,10,0,160,160,0,62,60,2,"2,304","2,285",19,2,2,0,145,145,0,6,185,0,0,1,150,In-n-Out Cover to Cover Reading Program,No,"6,994",Annual Count,-1,-1,,15,Symphony (SirsiDynix)
SOUTH SAN FRANCISCO PUBLIC LIBRARY,"50,000 - 69,999",San Mateo,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Pacific Library Partnership,Ms.,Valerie,,Sommer,Library Director,840 W. ORANGE AVE.,SOUTH SAN FRANCISCO,94080,3125,(650) 829-3860,(650) 829-3860,http://www.ssf.net/library,10.00,"6,370","200,948",Annual Count,92.00,13.06,13.06,25.09,38.15,94,"2,996.00","$6,582,434","$292,264","$39,296","$250,281","$7,164,275","$97,455,000","$2,246,155",$0,"$60,336","$99,761,491","$3,238,612","$1,101,996","$4,340,608","$159,979","$16,656","$176,635","$32,311","$59,058","$268,004","$538,356","$5,146,968","$93,346,062","37,716","3,100","68,088","5,718","17,052",Yes,0,No,0,511,"91,369",188,"225,834","18,691","33,545",28,24,52,"398,286","187,857","14,453","71,557","35,059",-1,0,786,"41,560","19,731",646,"20,377","439,846","61,937","460,223","5,772",Annual Estimate Based on Typical Week(s),No,$0.00,$0.00,$0.00,846,"35,659",458,"26,880",297,290,7,"8,501","8,254",247,161,161,0,"18,379","18,379",0,45,40,5,"1,831","1,638",193,288,219,69,"4,150","3,573",577,55,53,2,"2,798","2,774",24,62,"5,935",27,"1,658",24,"1,560","The Library hosted 24 total self-directed activities with a breakdown of 4 (Adult); 1 (General Interest); 2 (0-5); and 17 (6-11). Examples of activities include passive chess programs, Banned Books Week trivia, summer learning related activities, United Against Hate resource kits, Take and Make kits, and bingo cards.",No,"20,305",Annual Count,"236,870","328,355",Annual Count,132,Sierra (Innovative)
ST. HELENA PUBLIC LIBRARY,"0-24,999",Napa,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",NorthNet Library System,Ms.,Christina,,Kreiden,Library Director,1492 LIBRARY LANE,ST. HELENA,94574,1143,(707) 963-5244,(707) 963-5244,https://www.shpl.org/,4.00,"2,193","59,765",Annual Count,12.00,2.00,2.00,4.02,6.02,5,980.25,"$954,708","$6,505",$0,"$197,638","$1,158,851",$0,$0,$0,$0,$0,"$532,300","$270,320","$802,620","$45,715","$4,354","$50,069","$55,348","$14,102","$119,519","$166,653","$1,088,792",$0,"19,170","1,156","43,988","5,157","9,087",Yes,5,Yes,6,43,"58,286",,"97,294","29,702","8,700",15,23,38,"105,449","51,259","1,982","21,244","12,245",12,64,113,"46,280","4,484","275,873","280,357","151,729","326,637","432,086","7,436",Annual Estimate Based on Typical Week(s),No,,,,167,"4,158",117,"2,657",55,55,0,"1,122","1,122",0,62,62,0,"1,535","1,535",0,2,2,0,21,21,0,25,25,0,547,547,0,23,23,0,933,933,0,6,689,0,0,0,0,,No,"1,671",Annual Count,"49,584",-1,,14,Polaris (Innovative)
STANISLAUS COUNTY FREE LIBRARY,"500,000+",Stanislaus,County Library General Fund,"County or Equivalent, entirety",Member of a Federation or Cooperative,County/Parish,49-99 Cooperative Library System,Ms.,Sarah,,Dentan,County Librarian,1500 I ST.,MODESTO,95354,1166,(209) 558-7801,(209) 558-7814,http://stanislauslibrary.org,"1,521.00","21,684","647,454",Annual Count,133.00,18.88,18.88,85.10,103.98,77,"3,000.90","$16,207,344","$450,460","$93,047","$489,709","$17,240,560","$3,700,000",$0,$0,$0,"$3,700,000","$5,086,036","$2,752,627","$7,838,663","$451,904","$9,603","$461,507","$312,467","$51,711","$825,685","$5,179,453","$13,843,801","$389,849","244,571","31,964","551,392","13,057","36,291",Yes,31,Yes,55,98,"600,924",115,"1,190,024","590,654","28,346",18,24,42,"1,207,614","686,656","39,735","12,631","5,799",160,308,862,"224,385","19,953","3,078","23,031","1,431,999","247,416","1,455,030","83,173",Annual Estimate Based on Typical Week(s),Yes,$0.25,$0.25,$0.25,"1,527","58,772","1,141","53,166",205,205,0,"21,822","21,822",0,936,932,4,"31,344","31,318",26,88,88,0,"1,701","1,701",0,298,250,48,"3,905","3,611",294,0,0,0,0,0,0,53,"2,990",42,583,112,"7,336","-Craft bags as take-home experiences included various S.T.E.A.M or S.T.E.M (Science, Technology, Engineering, Art, and Math) themed activities such as slime, LED pop-up circuitry cards, chalk art, volcano science, sun printing, origami, Tangrams, modeling clay, stick catapults, corn husk dolls, etc. Other take home experiences included crafts that were tied to specific book selections or library programs such as the James Webb Space Telescope. -Other activities include scavenger hunts and self-directed coloring",Yes,"44,947",Annual Count,"9,496,957","88,013",Annual Count,136,Other (please list)
STOCKTON-SAN JOAQUIN COUNTY PUBLIC LIBRARY,"500,000+",San Joaquin,Municipal Library,"County or Equivalent, remainder excluding AEs of contained geographies",Member of a Federation or Cooperative,City/County,49-99 Cooperative Library System,Ms.,Kris,,Farro,Director of Community Services,605 N. EL DORADO ST.,STOCKTON,95202,1999,(209) 937-8362,(209) 937-8221,http://www.ssjcpl.org,"1,409.00","29,615","615,282",Annual Count,186.00,16.00,18.00,70.74,88.74,267,"6,802.00","$16,814,429","$40,251",$0,"$169,196","$17,023,876","$710,732",$0,$0,$0,"$710,732","$5,307,825","$3,221,534","$8,529,359","$705,726","$38,563","$744,289","$471,558","$21,226","$1,237,073","$5,550,991","$15,317,423","$56,286","226,883","38,466","496,872","15,064","30,295",Yes,23,Yes,23,"5,248","547,525",626,"30,241","30,908","4,793",57,22,79,"967,096","662,935","16,824","10,329","18,472",429,429,"1,017","207,984","16,951","136,793","153,744","1,175,080","361,728","1,328,824","95,438",Annual Count,Yes,$0.25,$0.00,$0.00,"4,089","85,513","2,383","61,341",967,967,0,"28,460","28,460",0,"1,416","1,416",0,"32,881","32,881",0,351,351,0,"3,120","3,120",0,662,662,0,"4,405","4,405",0,693,693,0,"16,647","16,647",0,46,"1,193",0,0,119,"3,211","Take home crafts, scavenger hunts, crafting stations.",Yes,"52,790",Annual Count,"660,623",-1,,208,Symphony (SirsiDynix)
SUNNYVALE PUBLIC LIBRARY,"150,000 - 499,999",Santa Clara,Municipal Library,"Place (e.g., incorporated city or village, censusdesignated), entirety",Member of a Federation or Cooperative,"Municipal Government (city, town or village)",Pacific Library Partnership,Ms.,Michelle,,Perera,Director of Library and Recreation Services,665 W. OLIVE AVE.,SUNNYVALE,94086,7622,(408) 730-7314,(408) 730-7300,http://www.sunnyvalelibrary.org,25.00,,"337,831",Annual Count,54.00,16.02,16.02,24.53,40.55,95,"1,263.90","$9,540,450","$39,742","$22,425","$9,334","$9,611,951",$0,$0,$0,$0,$0,"$2,445,164","$1,566,084","$4,011,248","$301,147","$16,692","$317,839","$365,177","$52,525","$735,541","$4,865,162","$9,611,951",$0,"107,889","9,160","249,587","11,624","28,721",Yes,44,Yes,75,450,"290,501",224,"1,813,370","567,350","58,960",61,24,85,"1,277,020","854,619","92,636","13,920","6,993",271,717,"1,942","200,928","40,669","348,506","389,175","1,477,948","590,103","1,867,123","40,500",Annual Estimate Based on Typical Week(s),No,$0.00,$0.00,$0.00,534,"35,182",262,"18,149",203,190,13,"14,095","13,767",328,59,59,0,"4,054","4,054",0,39,39,0,"1,020","1,020",0,172,107,65,"4,051","2,695","1,356",61,61,0,"11,962","11,962",0,42,"5,614",0,0,38,"7,558","Scavenger hunts, personalized reader's advisory requests, art for our wall",No,"26,936",Annual Estimate Based on Typical Week(s),"555,344",-1,,55,Sierra (Innovative)
SUTTER COUNTY LIBRARY,"70,000 - 99,999",Sutter,County Library General Fund,"County or Equivalent, entirety",Member of a Federation or Cooperative,County/Parish,NorthNet Library System,Mr.,James,,Ochsner,Director of Library Services,750 FORBES AVE.,YUBA CITY,95991,3891,(530) 822-7137,-1,http://www.co.sutter.ca.us/doc/government/depts/library/library,681.00,"3,680","105,368",Annual Count,16.00,2.00,10.78,3.00,13.78,5,576.00,"$1,364,765","$256,422","$255,870","$92,354","$1,969,411",$0,$0,$0,$0,$0,"$688,881","$589,296","$1,278,177","$51,966",$0,"$51,966","$31,553",$125,"$83,644","$400,066","$1,761,887",$0,"38,748","4,283","90,815",778,"3,795",No,0,No,0,0,"95,388",0,"379,707",,0,0,23,23,"223,811","134,955",822,"46,182","45,251",3,2,0,-1,"1,213",-1,"1,213",,"1,213","225,024",750,Annual Estimate Based on Typical Week(s),Yes,$0.25,$0.25,$0.05,"2,228","23,388",334,"6,332",182,182,0,"2,940","2,940",0,152,152,0,"3,392","3,392",0,4,4,0,331,331,0,"1,105","1,105",0,"12,198","12,198",0,785,785,0,"4,527","4,527",0,700,"5,687",0,0,"5,380","4,800",Take and make craft,Yes,"50,022",Annual Count,"29,672",-1,Annual Count,32,Sierra (Innovative)
TEHAMA COUNTY LIBRARY,"50,000 - 69,999",Tehama,County Library General Fund,"County or Equivalent, entirety",Member of a Federation or Cooperative,County/Parish,NorthNet Library System,Ms.,Alicia,,Meyer,County Librarian,545 DIAMOND AVE.,RED BLUFF,96080,4302,(530) 527-0604,(530) 527-0604,https://tehamacountylibrary.org/,"2,951.00","5,064",-1,Annual Count,10.00,1.00,4.00,3.76,7.76,3,214.25,"$701,781","$38,581","$1,293","$4,705","$746,360",$0,$0,$0,$0,$0,"$339,919","$227,108","$567,027","$12,942",$0,"$12,942","$7,000",$0,"$19,942","$144,822","$731,791",$0,"18,504","3,643","64,672","1,717","2,331",Yes,33,Yes,25,137,"68,915",,"256,684","11,235",0,0,24,24,"35,715","15,501",238,0,29,99,97,-1,-1,"2,276",-1,"2,276",,"2,276","37,991","2,396",Annual Count,No,$0.00,$0.00,$0.00,326,"4,130",320,"3,808",152,152,0,"1,476","1,476",0,168,168,0,"2,332","2,332",0,6,6,0,322,322,0,0,0,0,0,0,0,0,0,0,0,0,0,3,433,-1,-1,24,-1,Monthly themed coloring and/or activity pages; monthly story-walks.,Yes,-1,Annual Count,-1,-1,Annual Estimate Based on Typical Week(s),20,Library Solution (TLC)
